time,Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-12-03T19:00:00.000000,Denmark,West Denmark,DK-DK1,233.04,286.27,71.52,67.39,entsoe.eu,false,""
2021-12-03T20:00:00.000000,Denmark,West Denmark,DK-DK1,273.97,330.8,66.45,62.39,entsoe.eu,false,""
2021-12-03T21:00:00.000000,Denmark,West Denmark,DK-DK1,270.24,328.34,66.93,62.61,entsoe.eu,false,""
2021-12-03T22:00:00.000000,Denmark,West Denmark,DK-DK1,267.99,328.21,67.06,60.31,entsoe.eu,false,""
2021-12-03T23:00:00.000000,Denmark,West Denmark,DK-DK1,276.73,339.33,65.07,58.95,entsoe.eu,false,""
2021-12-04T00:00:00.000000,Denmark,West Denmark,DK-DK1,274.46,337.6,63.87,57.44,entsoe.eu,false,""
2021-12-04T01:00:00.000000,Denmark,West Denmark,DK-DK1,247.29,314.57,65.98,60.74,entsoe.eu,false,""
2021-12-04T02:00:00.000000,Denmark,West Denmark,DK-DK1,281.15,351.05,61.76,56.98,entsoe.eu,false,""
2021-12-04T03:00:00.000000,Denmark,West Denmark,DK-DK1,249.79,316.45,65.97,61.14,entsoe.eu,false,""
2021-12-04T04:00:00.000000,Denmark,West Denmark,DK-DK1,255.71,319.74,65.32,60.73,entsoe.eu,false,""
2021-12-04T05:00:00.000000,Denmark,West Denmark,DK-DK1,252.35,316.06,65.66,60.98,entsoe.eu,false,""
2021-12-04T06:00:00.000000,Denmark,West Denmark,DK-DK1,260.62,325.89,63.87,59.68,entsoe.eu,false,""
2021-12-04T07:00:00.000000,Denmark,West Denmark,DK-DK1,258.38,319.77,63.54,58.2,entsoe.eu,false,""
2021-12-04T08:00:00.000000,Denmark,West Denmark,DK-DK1,266.67,328.47,62.43,58.03,entsoe.eu,false,""
2021-12-04T09:00:00.000000,Denmark,West Denmark,DK-DK1,240.37,300.12,65.14,60.15,entsoe.eu,false,""
2021-12-04T10:00:00.000000,Denmark,West Denmark,DK-DK1,214.52,273.87,67.6,62.57,entsoe.eu,false,""
2021-12-04T11:00:00.000000,Denmark,West Denmark,DK-DK1,209.09,267.59,67.76,62.91,entsoe.eu,false,""
2021-12-04T12:00:00.000000,Denmark,West Denmark,DK-DK1,183.82,240.46,70.52,65.82,entsoe.eu,false,""
2021-12-04T13:00:00.000000,Denmark,West Denmark,DK-DK1,157.01,209.36,75.93,71.82,entsoe.eu,false,""
2021-12-04T14:00:00.000000,Denmark,West Denmark,DK-DK1,150.88,201.54,76.98,72.44,entsoe.eu,false,""
2021-12-04T15:00:00.000000,Denmark,West Denmark,DK-DK1,152.35,202.93,76.51,72.43,entsoe.eu,false,""
2021-12-04T16:00:00.000000,Denmark,West Denmark,DK-DK1,146.65,195.66,77.6,73.88,entsoe.eu,false,""
2021-12-04T17:00:00.000000,Denmark,West Denmark,DK-DK1,141.97,190.72,77.99,75.55,entsoe.eu,false,""
2021-12-04T18:00:00.000000,Denmark,West Denmark,DK-DK1,139.64,187.22,78.73,75.05,entsoe.eu,false,""
2021-12-04T19:00:00.000000,Denmark,West Denmark,DK-DK1,134.79,180.3,80.28,76.71,entsoe.eu,false,""
2021-12-04T20:00:00.000000,Denmark,West Denmark,DK-DK1,127.4,172.53,81.02,77.99,entsoe.eu,false,""
2021-12-04T21:00:00.000000,Denmark,West Denmark,DK-DK1,138.97,183.46,80.4,80.27,entsoe.eu,false,""
2021-12-04T22:00:00.000000,Denmark,West Denmark,DK-DK1,116.21,158.27,83.38,80.49,entsoe.eu,false,""
2021-12-04T23:00:00.000000,Denmark,West Denmark,DK-DK1,139.64,183.21,81.86,76.94,entsoe.eu,false,""
2021-12-05T00:00:00.000000,Denmark,West Denmark,DK-DK1,162.62,207.62,79.93,74.63,entsoe.eu,false,""
2021-12-05T01:00:00.000000,Denmark,West Denmark,DK-DK1,180.39,227.65,78.09,74.56,entsoe.eu,false,""
2021-12-05T02:00:00.000000,Denmark,West Denmark,DK-DK1,162.55,207.41,79.79,77.23,entsoe.eu,false,""
2021-12-05T03:00:00.000000,Denmark,West Denmark,DK-DK1,133.65,175.1,82.79,81.14,entsoe.eu,false,""
2021-12-05T04:00:00.000000,Denmark,West Denmark,DK-DK1,114.4,154.39,85.12,83.59,entsoe.eu,false,""
2021-12-05T05:00:00.000000,Denmark,West Denmark,DK-DK1,116.92,157.76,84.79,83.3,entsoe.eu,false,""
2021-12-05T06:00:00.000000,Denmark,West Denmark,DK-DK1,109.98,149.34,84.98,84.12,entsoe.eu,false,""
2021-12-05T07:00:00.000000,Denmark,West Denmark,DK-DK1,122.71,163.76,83.86,82.87,entsoe.eu,false,""
2021-12-05T08:00:00.000000,Denmark,West Denmark,DK-DK1,101.59,141.86,85.39,85.26,entsoe.eu,false,""
2021-12-05T09:00:00.000000,Denmark,West Denmark,DK-DK1,120.79,162.38,82.91,82.91,entsoe.eu,false,""
2021-12-05T10:00:00.000000,Denmark,West Denmark,DK-DK1,143.45,187.25,79.34,79.34,entsoe.eu,false,""
2021-12-05T11:00:00.000000,Denmark,West Denmark,DK-DK1,136.34,179.78,79.99,79.99,entsoe.eu,false,""
2021-12-05T12:00:00.000000,Denmark,West Denmark,DK-DK1,144.13,188.19,79.03,79.03,entsoe.eu,false,""
2021-12-05T13:00:00.000000,Denmark,West Denmark,DK-DK1,164.33,209.92,76.61,76.61,entsoe.eu,false,""
2021-12-05T14:00:00.000000,Denmark,West Denmark,DK-DK1,161.58,207.86,76.63,76.63,entsoe.eu,false,""
2021-12-05T15:00:00.000000,Denmark,West Denmark,DK-DK1,164.05,210.03,76.47,76.47,entsoe.eu,false,""
2021-12-05T16:00:00.000000,Denmark,West Denmark,DK-DK1,147.48,192.91,78.32,78.32,entsoe.eu,false,""
2021-12-05T17:00:00.000000,Denmark,West Denmark,DK-DK1,136.43,182.09,79.55,79.55,entsoe.eu,false,""
2021-12-05T18:00:00.000000,Denmark,West Denmark,DK-DK1,139.18,185.18,79.3,79.3,entsoe.eu,false,""
2021-12-05T19:00:00.000000,Denmark,West Denmark,DK-DK1,147.38,194.19,78.7,78.7,entsoe.eu,false,""
2021-12-05T20:00:00.000000,Denmark,West Denmark,DK-DK1,159.2,208.11,77.15,77.15,entsoe.eu,false,""
2021-12-05T21:00:00.000000,Denmark,West Denmark,DK-DK1,164.23,213.07,76.49,74.94,entsoe.eu,false,""
2021-12-05T22:00:00.000000,Denmark,West Denmark,DK-DK1,183.1,235.77,73.78,70.54,entsoe.eu,false,""
2021-12-05T23:00:00.000000,Denmark,West Denmark,DK-DK1,161.35,214.84,76.57,72.52,entsoe.eu,false,""
2021-12-06T00:00:00.000000,Denmark,West Denmark,DK-DK1,139.14,191.54,78.92,75.19,entsoe.eu,false,""
2021-12-06T01:00:00.000000,Denmark,West Denmark,DK-DK1,150.42,202.72,77.03,73.43,entsoe.eu,false,""
2021-12-06T02:00:00.000000,Denmark,West Denmark,DK-DK1,149.27,204.08,77.44,74.84,entsoe.eu,false,""
2021-12-06T03:00:00.000000,Denmark,West Denmark,DK-DK1,162.59,217.41,76.24,74.21,entsoe.eu,false,""
2021-12-06T04:00:00.000000,Denmark,West Denmark,DK-DK1,175.55,230.89,74.36,74.34,entsoe.eu,false,""
2021-12-06T05:00:00.000000,Denmark,West Denmark,DK-DK1,186.38,245.51,69.75,69.46,entsoe.eu,false,""
2021-12-06T06:00:00.000000,Denmark,West Denmark,DK-DK1,166.18,223.5,73.13,72.88,entsoe.eu,false,""
2021-12-06T07:00:00.000000,Denmark,West Denmark,DK-DK1,165.98,222.88,73.02,72.75,entsoe.eu,false,""
2021-12-06T08:00:00.000000,Denmark,West Denmark,DK-DK1,185.75,242.19,71.83,71.78,entsoe.eu,false,""
2021-12-06T09:00:00.000000,Denmark,West Denmark,DK-DK1,184.87,240.23,72.12,72.08,entsoe.eu,false,""
2021-12-06T10:00:00.000000,Denmark,West Denmark,DK-DK1,176.32,230.42,73.52,73.44,entsoe.eu,false,""
2021-12-06T11:00:00.000000,Denmark,West Denmark,DK-DK1,174.24,225.59,74.94,74.57,entsoe.eu,false,""
2021-12-06T12:00:00.000000,Denmark,West Denmark,DK-DK1,175.07,227.06,74.32,74.13,entsoe.eu,false,""
2021-12-06T13:00:00.000000,Denmark,West Denmark,DK-DK1,168.03,218.64,75.2,75.09,entsoe.eu,false,""
2021-12-06T14:00:00.000000,Denmark,West Denmark,DK-DK1,150.03,197.72,77.42,77.27,entsoe.eu,false,""
2021-12-06T15:00:00.000000,Denmark,West Denmark,DK-DK1,143.59,189.93,79.03,79.0,entsoe.eu,false,""
2021-12-06T16:00:00.000000,Denmark,West Denmark,DK-DK1,134.81,179.51,80.09,80.03,entsoe.eu,false,""
2021-12-06T17:00:00.000000,Denmark,West Denmark,DK-DK1,131.39,175.98,80.8,80.8,entsoe.eu,false,""
2021-12-06T18:00:00.000000,Denmark,West Denmark,DK-DK1,122.81,166.7,81.39,81.39,entsoe.eu,false,""
2021-12-06T19:00:00.000000,Denmark,West Denmark,DK-DK1,123.96,168.01,81.38,81.38,entsoe.eu,false,""
2021-12-06T20:00:00.000000,Denmark,West Denmark,DK-DK1,123.46,167.23,81.67,81.67,entsoe.eu,false,""
2021-12-06T21:00:00.000000,Denmark,West Denmark,DK-DK1,196.96,249.89,73.61,71.8,entsoe.eu,false,""
2021-12-06T22:00:00.000000,Denmark,West Denmark,DK-DK1,172.48,221.47,77.1,75.94,entsoe.eu,false,""
2021-12-06T23:00:00.000000,Denmark,West Denmark,DK-DK1,161.67,208.17,78.9,78.05,entsoe.eu,false,""
2021-12-07T00:00:00.000000,Denmark,West Denmark,DK-DK1,197.22,245.83,75.08,73.61,entsoe.eu,false,""
2021-12-07T01:00:00.000000,Denmark,West Denmark,DK-DK1,184.19,230.1,76.7,75.56,entsoe.eu,false,""
2021-12-07T02:00:00.000000,Denmark,West Denmark,DK-DK1,159.66,202.31,79.66,78.77,entsoe.eu,false,""
2021-12-07T03:00:00.000000,Denmark,West Denmark,DK-DK1,156.87,202.4,80.06,79.03,entsoe.eu,false,""
2021-12-07T04:00:00.000000,Denmark,West Denmark,DK-DK1,119.62,162.28,83.14,83.13,entsoe.eu,false,""
2021-12-07T05:00:00.000000,Denmark,West Denmark,DK-DK1,116.23,159.75,82.84,82.84,entsoe.eu,false,""
2021-12-07T06:00:00.000000,Denmark,West Denmark,DK-DK1,113.88,157.94,82.61,82.61,entsoe.eu,false,""
2021-12-07T07:00:00.000000,Denmark,West Denmark,DK-DK1,130.78,175.56,80.22,80.22,entsoe.eu,false,""
2021-12-07T08:00:00.000000,Denmark,West Denmark,DK-DK1,156.87,205.08,76.67,76.67,entsoe.eu,false,""
2021-12-07T09:00:00.000000,Denmark,West Denmark,DK-DK1,178.11,227.47,73.99,73.99,entsoe.eu,false,""
2021-12-07T10:00:00.000000,Denmark,West Denmark,DK-DK1,177.93,226.75,73.83,73.83,entsoe.eu,false,""
2021-12-07T11:00:00.000000,Denmark,West Denmark,DK-DK1,186.02,235.88,72.23,72.13,entsoe.eu,false,""
2021-12-07T12:00:00.000000,Denmark,West Denmark,DK-DK1,202.39,256.18,68.92,68.64,entsoe.eu,false,""
2021-12-07T13:00:00.000000,Denmark,West Denmark,DK-DK1,211.57,266.59,67.44,67.13,entsoe.eu,false,""
2021-12-07T14:00:00.000000,Denmark,West Denmark,DK-DK1,207.18,260.6,68.01,67.61,entsoe.eu,false,""
2021-12-07T15:00:00.000000,Denmark,West Denmark,DK-DK1,204.53,258.63,68.51,68.07,entsoe.eu,false,""
2021-12-07T16:00:00.000000,Denmark,West Denmark,DK-DK1,193.27,243.81,72.32,72.3,entsoe.eu,false,""
2021-12-07T17:00:00.000000,Denmark,West Denmark,DK-DK1,131.36,175.78,80.33,80.33,entsoe.eu,false,""
2021-12-07T18:00:00.000000,Denmark,West Denmark,DK-DK1,114.04,156.91,82.5,82.5,entsoe.eu,false,""
2021-12-07T19:00:00.000000,Denmark,West Denmark,DK-DK1,107.48,149.29,83.61,83.61,entsoe.eu,false,""
2021-12-07T20:00:00.000000,Denmark,West Denmark,DK-DK1,133.69,177.99,80.89,80.3,entsoe.eu,false,""
2021-12-07T21:00:00.000000,Denmark,West Denmark,DK-DK1,161.75,208.81,78.7,76.93,entsoe.eu,false,""
2021-12-07T22:00:00.000000,Denmark,West Denmark,DK-DK1,166.78,213.04,78.9,76.61,entsoe.eu,false,""
2021-12-07T23:00:00.000000,Denmark,West Denmark,DK-DK1,157.38,202.61,80.93,78.12,entsoe.eu,false,""
2021-12-08T00:00:00.000000,Denmark,West Denmark,DK-DK1,161.32,205.99,80.72,77.54,entsoe.eu,false,""
2021-12-08T01:00:00.000000,Denmark,West Denmark,DK-DK1,146.43,189.33,82.25,79.43,entsoe.eu,false,""
2021-12-08T02:00:00.000000,Denmark,West Denmark,DK-DK1,152.47,196.12,81.5,78.46,entsoe.eu,false,""
2021-12-08T03:00:00.000000,Denmark,West Denmark,DK-DK1,150.06,193.26,81.31,78.85,entsoe.eu,false,""
2021-12-08T04:00:00.000000,Denmark,West Denmark,DK-DK1,147.59,190.58,81.71,79.39,entsoe.eu,false,""
2021-12-08T05:00:00.000000,Denmark,West Denmark,DK-DK1,163.19,207.73,79.93,77.79,entsoe.eu,false,""
2021-12-08T06:00:00.000000,Denmark,West Denmark,DK-DK1,175.7,222.49,77.54,75.41,entsoe.eu,false,""
2021-12-08T07:00:00.000000,Denmark,West Denmark,DK-DK1,164.16,209.4,78.68,77.0,entsoe.eu,false,""
2021-12-08T08:00:00.000000,Denmark,West Denmark,DK-DK1,173.56,220.16,77.66,75.74,entsoe.eu,false,""
2021-12-08T09:00:00.000000,Denmark,West Denmark,DK-DK1,156.19,201.02,79.51,78.03,entsoe.eu,false,""
2021-12-08T10:00:00.000000,Denmark,West Denmark,DK-DK1,147.97,189.88,80.38,79.06,entsoe.eu,false,""
2021-12-08T11:00:00.000000,Denmark,West Denmark,DK-DK1,134.3,174.3,82.08,81.1,entsoe.eu,false,""
2021-12-08T12:00:00.000000,Denmark,West Denmark,DK-DK1,107.53,144.32,84.91,84.88,entsoe.eu,false,""
2021-12-08T13:00:00.000000,Denmark,West Denmark,DK-DK1,114.23,154.76,83.55,83.55,entsoe.eu,false,""
2021-12-08T14:00:00.000000,Denmark,West Denmark,DK-DK1,113.7,152.07,83.54,83.54,entsoe.eu,false,""
2021-12-08T15:00:00.000000,Denmark,West Denmark,DK-DK1,105.55,145.86,84.31,84.31,entsoe.eu,false,""
2021-12-08T16:00:00.000000,Denmark,West Denmark,DK-DK1,107.72,149.94,84.03,84.03,entsoe.eu,false,""
2021-12-08T17:00:00.000000,Denmark,West Denmark,DK-DK1,115.07,158.12,83.38,83.38,entsoe.eu,false,""
2021-12-08T18:00:00.000000,Denmark,West Denmark,DK-DK1,108.7,150.31,84.1,84.1,entsoe.eu,false,""
2021-12-08T19:00:00.000000,Denmark,West Denmark,DK-DK1,109.53,153.29,83.68,83.68,entsoe.eu,false,""
2021-12-08T20:00:00.000000,Denmark,West Denmark,DK-DK1,125.27,172.27,81.54,81.54,entsoe.eu,false,""
2021-12-08T21:00:00.000000,Denmark,West Denmark,DK-DK1,148.85,199.88,78.32,78.26,entsoe.eu,false,""
2021-12-08T22:00:00.000000,Denmark,West Denmark,DK-DK1,183.0,238.21,73.96,73.82,entsoe.eu,false,""
2021-12-08T23:00:00.000000,Denmark,West Denmark,DK-DK1,189.11,242.72,74.36,74.15,entsoe.eu,false,""
2021-12-09T00:00:00.000000,Denmark,West Denmark,DK-DK1,206.65,262.09,72.7,72.7,entsoe.eu,false,""
2021-12-09T01:00:00.000000,Denmark,West Denmark,DK-DK1,185.32,240.16,75.63,75.63,entsoe.eu,false,""
2021-12-09T02:00:00.000000,Denmark,West Denmark,DK-DK1,160.84,212.77,78.68,78.68,entsoe.eu,false,""
2021-12-09T03:00:00.000000,Denmark,West Denmark,DK-DK1,205.97,257.9,73.64,73.64,entsoe.eu,false,""
2021-12-09T04:00:00.000000,Denmark,West Denmark,DK-DK1,211.69,265.4,72.53,72.53,entsoe.eu,false,""
2021-12-09T05:00:00.000000,Denmark,West Denmark,DK-DK1,194.63,246.76,72.85,71.42,entsoe.eu,false,""
2021-12-09T06:00:00.000000,Denmark,West Denmark,DK-DK1,220.89,279.66,65.92,65.7,entsoe.eu,false,""
2021-12-09T07:00:00.000000,Denmark,West Denmark,DK-DK1,222.6,281.63,66.53,66.39,entsoe.eu,false,""
2021-12-09T08:00:00.000000,Denmark,West Denmark,DK-DK1,211.23,267.05,69.54,69.53,entsoe.eu,false,""
2021-12-09T09:00:00.000000,Denmark,West Denmark,DK-DK1,214.86,272.12,68.62,68.57,entsoe.eu,false,""
2021-12-09T10:00:00.000000,Denmark,West Denmark,DK-DK1,239.14,299.5,65.46,65.42,entsoe.eu,false,""
2021-12-09T11:00:00.000000,Denmark,West Denmark,DK-DK1,241.58,302.95,65.6,65.6,entsoe.eu,false,""
2021-12-09T12:00:00.000000,Denmark,West Denmark,DK-DK1,240.49,302.46,65.16,65.16,entsoe.eu,false,""
2021-12-09T13:00:00.000000,Denmark,West Denmark,DK-DK1,242.76,304.76,64.61,64.61,entsoe.eu,false,""
2021-12-09T14:00:00.000000,Denmark,West Denmark,DK-DK1,249.38,312.63,63.78,63.72,entsoe.eu,false,""
2021-12-09T15:00:00.000000,Denmark,West Denmark,DK-DK1,244.15,305.91,65.04,65.03,entsoe.eu,false,""
2021-12-09T16:00:00.000000,Denmark,West Denmark,DK-DK1,247.06,309.83,62.98,62.82,entsoe.eu,false,""
2021-12-09T17:00:00.000000,Denmark,West Denmark,DK-DK1,245.94,308.91,62.79,62.59,entsoe.eu,false,""
2021-12-09T18:00:00.000000,Denmark,West Denmark,DK-DK1,247.4,310.33,61.86,61.57,entsoe.eu,false,""
2021-12-09T19:00:00.000000,Denmark,West Denmark,DK-DK1,192.01,250.13,70.01,68.02,entsoe.eu,false,""
2021-12-09T20:00:00.000000,Denmark,West Denmark,DK-DK1,201.58,257.76,71.24,70.07,entsoe.eu,false,""
2021-12-09T21:00:00.000000,Denmark,West Denmark,DK-DK1,184.47,236.18,75.12,70.06,entsoe.eu,false,""
2021-12-09T22:00:00.000000,Denmark,West Denmark,DK-DK1,199.78,253.38,73.78,69.9,entsoe.eu,false,""
2021-12-09T23:00:00.000000,Denmark,West Denmark,DK-DK1,192.8,246.54,74.51,72.95,entsoe.eu,false,""
2021-12-10T00:00:00.000000,Denmark,West Denmark,DK-DK1,175.11,226.26,77.05,73.76,entsoe.eu,false,""
2021-12-10T01:00:00.000000,Denmark,West Denmark,DK-DK1,176.31,227.95,76.7,73.89,entsoe.eu,false,""
2021-12-10T02:00:00.000000,Denmark,West Denmark,DK-DK1,173.1,224.55,76.86,73.5,entsoe.eu,false,""
2021-12-10T03:00:00.000000,Denmark,West Denmark,DK-DK1,183.0,236.13,74.78,73.03,entsoe.eu,false,""
2021-12-10T04:00:00.000000,Denmark,West Denmark,DK-DK1,192.98,247.31,73.37,73.18,entsoe.eu,false,""
2021-12-10T05:00:00.000000,Denmark,West Denmark,DK-DK1,184.84,241.88,71.99,71.72,entsoe.eu,false,""
2021-12-10T06:00:00.000000,Denmark,West Denmark,DK-DK1,187.72,248.98,69.85,69.53,entsoe.eu,false,""
2021-12-10T07:00:00.000000,Denmark,West Denmark,DK-DK1,205.22,270.09,67.17,66.85,entsoe.eu,false,""
2021-12-10T08:00:00.000000,Denmark,West Denmark,DK-DK1,211.62,273.73,68.56,68.31,entsoe.eu,false,""
2021-12-10T09:00:00.000000,Denmark,West Denmark,DK-DK1,236.51,301.29,65.64,65.61,entsoe.eu,false,""
2021-12-10T10:00:00.000000,Denmark,West Denmark,DK-DK1,246.38,312.28,64.44,64.44,entsoe.eu,false,""
2021-12-10T11:00:00.000000,Denmark,West Denmark,DK-DK1,248.61,314.62,64.17,62.63,entsoe.eu,false,""
2021-12-10T12:00:00.000000,Denmark,West Denmark,DK-DK1,250.38,316.71,63.88,61.43,entsoe.eu,false,""
2021-12-10T13:00:00.000000,Denmark,West Denmark,DK-DK1,270.16,340.13,60.29,59.07,entsoe.eu,false,""
2021-12-10T14:00:00.000000,Denmark,West Denmark,DK-DK1,280.96,353.17,58.0,57.83,entsoe.eu,false,""
2021-12-10T15:00:00.000000,Denmark,West Denmark,DK-DK1,276.86,348.3,58.59,57.89,entsoe.eu,false,""
2021-12-10T16:00:00.000000,Denmark,West Denmark,DK-DK1,267.48,336.99,60.78,58.6,entsoe.eu,false,""
2021-12-10T17:00:00.000000,Denmark,West Denmark,DK-DK1,265.2,335.81,58.86,53.82,entsoe.eu,false,""
2021-12-10T18:00:00.000000,Denmark,West Denmark,DK-DK1,308.07,381.42,54.01,50.66,entsoe.eu,false,""
2021-12-10T19:00:00.000000,Denmark,West Denmark,DK-DK1,322.72,397.62,52.48,49.22,entsoe.eu,false,""
2021-12-10T20:00:00.000000,Denmark,West Denmark,DK-DK1,319.75,392.6,55.11,51.69,entsoe.eu,false,""
2021-12-10T21:00:00.000000,Denmark,West Denmark,DK-DK1,318.78,391.3,55.77,52.3,entsoe.eu,false,""
2021-12-10T22:00:00.000000,Denmark,West Denmark,DK-DK1,308.3,380.79,56.77,53.17,entsoe.eu,false,""
2021-12-10T23:00:00.000000,Denmark,West Denmark,DK-DK1,306.51,378.29,57.58,53.72,entsoe.eu,false,""
2021-12-11T00:00:00.000000,Denmark,West Denmark,DK-DK1,311.03,382.83,56.75,52.82,entsoe.eu,false,""
2021-12-11T01:00:00.000000,Denmark,West Denmark,DK-DK1,303.57,374.56,58.54,54.55,entsoe.eu,false,""
2021-12-11T02:00:00.000000,Denmark,West Denmark,DK-DK1,298.14,368.34,59.41,55.41,entsoe.eu,false,""
2021-12-11T03:00:00.000000,Denmark,West Denmark,DK-DK1,296.72,366.59,60.02,56.07,entsoe.eu,false,""
2021-12-11T04:00:00.000000,Denmark,West Denmark,DK-DK1,289.92,359.46,60.81,56.97,entsoe.eu,false,""
2021-12-11T05:00:00.000000,Denmark,West Denmark,DK-DK1,277.45,346.33,61.18,57.42,entsoe.eu,false,""
2021-12-11T06:00:00.000000,Denmark,West Denmark,DK-DK1,275.66,341.48,61.92,56.39,entsoe.eu,false,""
2021-12-11T07:00:00.000000,Denmark,West Denmark,DK-DK1,290.57,360.37,56.78,51.92,entsoe.eu,false,""
2021-12-11T08:00:00.000000,Denmark,West Denmark,DK-DK1,293.91,365.3,56.31,52.03,entsoe.eu,false,""
2021-12-11T09:00:00.000000,Denmark,West Denmark,DK-DK1,317.22,392.58,52.15,50.42,entsoe.eu,false,""
2021-12-11T10:00:00.000000,Denmark,West Denmark,DK-DK1,323.96,400.01,51.46,50.32,entsoe.eu,false,""
2021-12-11T11:00:00.000000,Denmark,West Denmark,DK-DK1,319.85,396.4,52.2,51.15,entsoe.eu,false,""
2021-12-11T12:00:00.000000,Denmark,West Denmark,DK-DK1,305.27,380.39,54.33,52.14,entsoe.eu,false,""
2021-12-11T13:00:00.000000,Denmark,West Denmark,DK-DK1,338.82,410.1,49.41,48.63,entsoe.eu,false,""
2021-12-11T14:00:00.000000,Denmark,West Denmark,DK-DK1,348.38,413.24,50.67,50.63,entsoe.eu,false,""
2021-12-11T15:00:00.000000,Denmark,West Denmark,DK-DK1,337.55,408.07,52.6,52.3,entsoe.eu,false,""
2021-12-11T16:00:00.000000,Denmark,West Denmark,DK-DK1,323.41,400.3,52.77,50.79,entsoe.eu,false,""
2021-12-11T17:00:00.000000,Denmark,West Denmark,DK-DK1,308.81,382.48,54.37,50.07,entsoe.eu,false,""
2021-12-11T18:00:00.000000,Denmark,West Denmark,DK-DK1,316.5,392.19,52.93,49.72,entsoe.eu,false,""
2021-12-11T19:00:00.000000,Denmark,West Denmark,DK-DK1,300.56,371.87,57.75,53.4,entsoe.eu,false,""
2021-12-11T20:00:00.000000,Denmark,West Denmark,DK-DK1,285.87,352.84,61.88,58.4,entsoe.eu,false,""
2021-12-11T21:00:00.000000,Denmark,West Denmark,DK-DK1,233.44,296.23,68.51,64.31,entsoe.eu,false,""
2021-12-11T22:00:00.000000,Denmark,West Denmark,DK-DK1,233.75,300.18,67.98,65.32,entsoe.eu,false,""
2021-12-11T23:00:00.000000,Denmark,West Denmark,DK-DK1,251.22,320.99,65.02,63.21,entsoe.eu,false,""
2021-12-12T00:00:00.000000,Denmark,West Denmark,DK-DK1,255.37,327.05,64.1,60.77,entsoe.eu,false,""
2021-12-12T01:00:00.000000,Denmark,West Denmark,DK-DK1,266.98,341.13,62.82,59.01,entsoe.eu,false,""
2021-12-12T02:00:00.000000,Denmark,West Denmark,DK-DK1,315.88,390.62,57.76,55.79,entsoe.eu,false,""
2021-12-12T03:00:00.000000,Denmark,West Denmark,DK-DK1,284.54,354.59,61.17,60.22,entsoe.eu,false,""
2021-12-12T04:00:00.000000,Denmark,West Denmark,DK-DK1,259.45,326.41,64.57,63.35,entsoe.eu,false,""
2021-12-12T05:00:00.000000,Denmark,West Denmark,DK-DK1,234.93,297.11,68.79,67.95,entsoe.eu,false,""
2021-12-12T06:00:00.000000,Denmark,West Denmark,DK-DK1,227.57,286.28,70.21,69.78,entsoe.eu,false,""
2021-12-12T07:00:00.000000,Denmark,West Denmark,DK-DK1,215.55,272.76,72.13,71.64,entsoe.eu,false,""
2021-12-12T08:00:00.000000,Denmark,West Denmark,DK-DK1,189.47,242.72,75.25,75.22,entsoe.eu,false,""
2021-12-12T09:00:00.000000,Denmark,West Denmark,DK-DK1,179.95,234.29,75.44,73.86,entsoe.eu,false,""
2021-12-12T10:00:00.000000,Denmark,West Denmark,DK-DK1,155.07,205.91,77.99,77.94,entsoe.eu,false,""
2021-12-12T11:00:00.000000,Denmark,West Denmark,DK-DK1,168.61,222.42,75.79,75.68,entsoe.eu,false,""
2021-12-12T12:00:00.000000,Denmark,West Denmark,DK-DK1,178.02,229.85,74.56,74.2,entsoe.eu,false,""
2021-12-12T13:00:00.000000,Denmark,West Denmark,DK-DK1,163.0,216.51,75.75,75.02,entsoe.eu,false,""
2021-12-12T14:00:00.000000,Denmark,West Denmark,DK-DK1,176.69,235.04,73.4,73.38,entsoe.eu,false,""
2021-12-12T15:00:00.000000,Denmark,West Denmark,DK-DK1,230.96,292.98,66.93,66.93,entsoe.eu,false,""
2021-12-12T16:00:00.000000,Denmark,West Denmark,DK-DK1,272.26,336.74,62.51,61.98,entsoe.eu,false,""
2021-12-12T17:00:00.000000,Denmark,West Denmark,DK-DK1,279.92,346.86,61.19,59.41,entsoe.eu,false,""
2021-12-12T18:00:00.000000,Denmark,West Denmark,DK-DK1,278.3,339.61,61.42,56.95,entsoe.eu,false,""
2021-12-12T19:00:00.000000,Denmark,West Denmark,DK-DK1,290.14,345.57,59.96,54.09,entsoe.eu,false,""
2021-12-12T20:00:00.000000,Denmark,West Denmark,DK-DK1,268.5,323.99,62.15,55.87,entsoe.eu,false,""
2021-12-12T21:00:00.000000,Denmark,West Denmark,DK-DK1,267.45,322.5,62.58,56.18,entsoe.eu,false,""
2021-12-12T22:00:00.000000,Denmark,West Denmark,DK-DK1,254.91,308.39,65.84,61.2,entsoe.eu,false,""
2021-12-12T23:00:00.000000,Denmark,West Denmark,DK-DK1,296.6,349.86,62.41,58.15,entsoe.eu,false,""
2021-12-13T00:00:00.000000,Denmark,West Denmark,DK-DK1,330.01,387.6,57.44,56.8,entsoe.eu,false,""
2021-12-13T01:00:00.000000,Denmark,West Denmark,DK-DK1,302.93,357.51,61.24,60.55,entsoe.eu,false,""
2021-12-13T02:00:00.000000,Denmark,West Denmark,DK-DK1,271.29,322.64,65.33,62.7,entsoe.eu,false,""
